"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
4.76768087749559e-243,1.69616448448058,0.987,0.863,6.44876515490053e-239,"E14.5","Luzp2"
2.06462822176732e-242,2.49070848382981,0.634,0.218,2.79261613276248e-238,"E14.5","Gm28905"
6.43048788504526e-242,1.65141911498162,0.923,0.697,8.69787791331222e-238,"E14.5","Syt16"
3.19553102878957e-241,1.1152994745142,0.993,0.954,4.32227526954077e-237,"E14.5","Prkca"
5.30070069293087e-241,1.23911060026197,0.998,0.956,7.16972775725829e-237,"E14.5","Lrrc7"
9.74157426906096e-241,1.2829874045962,1,0.996,1.31764533563319e-236,"E14.5","Nrg3"
1.37018524411103e-240,1.51060078697847,0.99,0.87,1.85331256118458e-236,"E14.5","Ptprt"
5.8073041016493e-238,1.37720269751389,0.995,0.867,7.85495952789084e-234,"E14.5","Csmd3"
5.84708186077556e-237,1.61979133971675,0.997,0.929,7.90876292488503e-233,"E14.5","Dscam"
5.55339680146737e-236,1.36530919501934,0.96,0.738,7.51152451366477e-232,"E14.5","Kcnn2"
1.41805292079978e-235,1.69317152695608,0.956,0.737,1.91805838067378e-231,"E14.5","Sez6l"
8.98227280658213e-235,1.16673034814357,1,0.997,1.2149422198183e-230,"E14.5","Negr1"
9.04011041047993e-232,0.95653417576916,1,0.986,1.22276533412151e-227,"E14.5","Tnik"
1.26649685668183e-230,1.11561074711087,0.991,0.928,1.71306364834784e-226,"E14.5","Gria2"
2.10890698332376e-230,0.798798930629903,1,1,2.85250758564372e-226,"E14.5","Magi2"
3.71309053177002e-229,1.87310958123224,0.871,0.515,5.02232625327213e-225,"E14.5","Lncppara"
8.00894535939703e-229,1.12250966988938,0.994,0.954,1.08328994931204e-224,"E14.5","Khdrbs2"
2.36888666297252e-228,1.94615069618726,0.734,0.33,3.20415610033662e-224,"E14.5","Rit2"
3.65286112976518e-228,1.60350243927716,0.975,0.754,4.94085996412038e-224,"E14.5","Tenm1"
5.10357888348885e-225,8.71328292421954,0.29,0,6.90310079780702e-221,"E14.5","Gabra5"
1.28669499016341e-224,1.34358129608924,0.972,0.812,1.74038364369502e-220,"E14.5","Cacna1d"
2.45464551459945e-223,1.48114775303505,0.94,0.683,3.32015352304721e-219,"E14.5","Gabra2"
4.0011073478605e-222,2.2802271681461,0.649,0.238,5.41189779871611e-218,"E14.5","Grm1"
2.05718583617428e-220,1.57502185178156,0.993,0.889,2.78254956200933e-216,"E14.5","Lrrtm4"
1.20810365732154e-219,1.64804613205913,0.885,0.604,1.63408100689311e-215,"E14.5","Gpr158"
2.93617041590795e-219,1.52955462037038,0.907,0.627,3.97146410455709e-215,"E14.5","Hivep3"
3.48363281645582e-219,1.92545137885355,0.846,0.502,4.71196174753814e-215,"E14.5","Gabbr2"
1.00931597074082e-218,1.76630793520841,0.919,0.603,1.36520078202403e-214,"E14.5","Cntnap5b"
4.231787398565e-217,1.20522124236699,0.992,0.952,5.72391563529903e-213,"E14.5","Syn3"
5.76157221595191e-217,8.52265638080024,0.28,0,7.79310257929655e-213,"E14.5","Pak6"
1.41290671068776e-216,1.48920831988952,0.982,0.783,1.91109761687627e-212,"E14.5","Car10"
3.73692708406531e-215,1.1954520555444,0.999,0.98,5.05456757390674e-211,"E14.5","Myt1l"
1.16397547554479e-213,3.31633030411974,0.434,0.085,1.57439322822188e-209,"E14.5","Atp2b3"
6.32114832207686e-213,1.29600551428448,1,0.986,8.54998522044117e-209,"E14.5","Celf4"
6.69835741804677e-212,0.885237675940066,0.995,0.948,9.06019824365006e-208,"E14.5","Gpm6a"
3.1943131714693e-211,0.876300665007073,1,0.994,4.32062799572937e-207,"E14.5","Tmem178b"
8.26977947765434e-211,1.71933374751665,0.867,0.532,1.11857037214753e-206,"E14.5","Shtn1"
5.63567876910513e-209,9.06379019967057,0.271,0,7.62281910309161e-205,"E14.5","Cdh23"
2.33916120198848e-205,0.824187553316309,1,0.996,3.16394944180962e-201,"E14.5","Nlgn1"
1.94594543967207e-204,8.94272169358626,0.266,0,2.63208580170045e-200,"E14.5","Slc6a11"
6.10767848929445e-203,1.00533913459437,1,0.995,8.26124592461967e-199,"E14.5","Erc2"
6.63170711333851e-203,1.96352930240396,0.639,0.288,8.97004704150167e-199,"E14.5","Pacsin1"
1.15766093047059e-202,1.53364425756993,0.955,0.797,1.56585217455451e-198,"E14.5","Cacna1e"
1.26891492774231e-202,3.48647781612855,0.387,0.058,1.71633433126424e-198,"E14.5","B020031H02Rik"
1.53251678379316e-202,1.58538609490981,0.766,0.429,2.07288220175863e-198,"E14.5","Sez6"
2.01107887696389e-201,8.30804726191802,0.262,0,2.72018528898135e-197,"E14.5","Gm26638"
1.69580027138024e-200,1.22164274120806,0.992,0.904,2.29373944706891e-196,"E14.5","Dlgap1"
9.44298783362828e-200,1.78109806640221,0.935,0.714,1.27725853437656e-195,"E14.5","Gm56999"
1.8169377947809e-199,2.16945388135625,0.553,0.194,2.45759006122065e-195,"E14.5","Jakmip1"
1.08785115097681e-198,1.08473035132179,0.975,0.756,1.47142746681123e-194,"E14.5","Dpp10"
2.03626074963143e-198,8.37506908677405,0.258,0,2.75424628995147e-194,"E14.5","Cacna1i"
6.01780339059134e-198,1.16900078702665,1,0.998,8.13968086611385e-194,"E14.5","Rbfox1"
2.29493950877612e-197,1.82530275236285,0.659,0.307,3.10413517957058e-193,"E14.5","Camk2b"
2.7137671641289e-197,9.18146941716143,0.257,0,3.67064146620075e-193,"E14.5","Gm56832"
4.82393836759145e-197,1.67583009166844,0.778,0.445,6.52485903600419e-193,"E14.5","Jph4"
1.64615554751899e-196,1.53972042859794,1,0.99,2.22658999357419e-192,"E14.5","Kirrel3"
3.31345696760607e-196,1.18759006182578,0.977,0.91,4.48178189438397e-192,"E14.5","Galnt17"
4.28147349908308e-196,0.977617821289702,1,0.997,5.79112105485977e-192,"E14.5","Ccser1"
1.03267402244392e-193,2.33762454398504,0.501,0.146,1.39679488275764e-189,"E14.5","A330102I10Rik"
1.49182064997913e-193,8.3065619010154,0.253,0,2.01783661116177e-189,"E14.5","Rasgef1a"
3.06954488277288e-192,1.69148921887429,0.796,0.427,4.15186640843859e-188,"E14.5","Ablim3"
2.93233945971326e-191,3.5546270142865,0.34,0.042,3.96628235320815e-187,"E14.5","E130008D07Rik"
4.5822255258369e-191,4.09528515925403,0.325,0.032,6.197918246247e-187,"E14.5","Ranbp3l"
2.65410142939523e-188,1.04155718758472,0.986,0.936,3.58993759339999e-184,"E14.5","Apba1"
3.29295594114506e-187,1.18836644098439,0.996,0.974,4.45405220599281e-183,"E14.5","Usp29"
1.05706927801292e-186,3.71997940785477,0.293,0.019,1.42979190544028e-182,"E14.5","Pitpnm3"
1.20130928849515e-186,1.54568311359177,0.978,0.831,1.62489094361855e-182,"E14.5","Grik1"
3.06124835404314e-186,3.56862384051999,0.686,0.269,4.14064452367875e-182,"E14.5","Gm29260"
3.53340298303156e-186,0.836937944706875,0.999,0.992,4.77928087484849e-182,"E14.5","Phactr1"
6.81444741396703e-186,1.28660614796642,0.995,0.938,9.21722157213181e-182,"E14.5","Pcdh15"
1.26249184039083e-185,0.830067311749456,0.999,0.952,1.70764646331264e-181,"E14.5","Ncam2"
1.0048122208435e-183,1.068465929457,0.996,0.948,1.35910900991292e-179,"E14.5","Ralyl"
1.59635493300124e-181,1.68510617664129,0.83,0.438,2.15922968237748e-177,"E14.5","Dlx6os1"
7.10631843572584e-181,1.80812474637673,0.619,0.28,9.61200631616277e-177,"E14.5","Sptbn4"
1.51539607568366e-180,1.16424819787895,0.992,0.886,2.04972473196971e-176,"E14.5","Cdh8"
2.41697911847172e-179,1.34018930558228,0.991,0.922,3.26920595564486e-175,"E14.5","Hs6st3"
4.5450381194061e-179,1.37500505841256,0.937,0.69,6.14761856030869e-175,"E14.5","Gpc5"
5.01944072856759e-179,1.68452228521261,0.873,0.533,6.78929552946053e-175,"E14.5","Brinp3"
1.01749963183651e-177,1.16321882657208,0.971,0.859,1.37627000202206e-173,"E14.5","Kcnd3"
8.47557774688383e-177,1.28721162908174,1,0.995,1.14640664604351e-172,"E14.5","Ntm"
3.13226287129393e-175,1.7322495984557,0.848,0.523,4.23669875971217e-171,"E14.5","Shisa9"
5.71470565181254e-174,1.92592778241499,0.578,0.248,7.72971086464164e-170,"E14.5","B230334C09Rik"
1.8232404039334e-173,0.88422043891521,0.999,0.991,2.46611497036032e-169,"E14.5","Kcnb2"
4.36870151812408e-173,0.930994535403954,0.999,0.974,5.90910567341463e-169,"E14.5","Il1rapl1"
1.08711277822863e-172,1.06928451913158,0.99,0.916,1.47042874383205e-168,"E14.5","Rasgef1b"
3.35143784640232e-170,0.838741900929218,1,1,4.53315483104378e-166,"E14.5","Rora"
1.32832895680897e-169,1.00230276271314,0.981,0.926,1.79669774697981e-165,"E14.5","Ntrk2"
3.58970526994221e-169,0.879851372059388,1,0.968,4.85543534812384e-165,"E14.5","Ntrk3"
6.56028794456142e-169,1.2090705809209,0.987,0.93,8.87344547381377e-165,"E14.5","Snhg14"
3.63978662640208e-168,0.811632221999134,0.993,0.95,4.92317539087145e-164,"E14.5","Jazf1"
5.22708931201933e-167,1.39418739398852,0.727,0.353,7.07016100343735e-163,"E14.5","Slc35f4"
9.13754707864663e-167,1.80422693722909,0.865,0.564,1.23594461785774e-162,"E14.5","Frmpd4"
3.97271914782301e-166,3.31713876122777,0.312,0.041,5.3734999193454e-162,"E14.5","Lncenc1"
4.40253828517307e-164,2.92295052014655,0.374,0.081,5.95487328452509e-160,"E14.5","Rasgrf2"
1.07622078139101e-163,1.03201204242192,0.999,0.937,1.45569622890947e-159,"E14.5","Cntn5"
2.07565207022132e-163,0.752692261682185,0.997,0.984,2.80752699018136e-159,"E14.5","Mtss1"
7.99796340938104e-163,0.980725021966853,0.994,0.973,1.08180453075288e-158,"E14.5","Rims1"
9.06978348485718e-163,0.910241942211018,0.998,0.989,1.22677891416178e-158,"E14.5","Sgcd"
1.087528100129e-162,2.78346316869559,0.367,0.077,1.47099050823448e-158,"E14.5","Far2"
1.16084242638387e-162,3.28393020360234,0.308,0.041,1.57015546592682e-158,"E14.5","Gm33228"
2.26712145994157e-161,1.13319942694926,0.961,0.841,3.06650848671696e-157,"E14.5","Ksr2"
1.73054590917238e-160,0.917635271881485,0.971,0.87,2.34073639674656e-156,"E14.5","Cacnb4"
1.57897452074875e-159,0.828730818163686,0.991,0.947,2.13572093676476e-155,"E14.5","Chn2"
4.93358706935605e-159,1.180020399528,1,0.992,6.673169870011e-155,"E14.5","Zfpm2"
1.03715144034634e-158,1.31781675542161,0.995,0.94,1.40285103821246e-154,"E14.5","Opcml"
6.65328974131221e-158,1.18414129284508,0.923,0.765,8.99923970409889e-154,"E14.5","Ncald"
1.02373434970056e-157,1.30143166709732,0.973,0.844,1.38470308140497e-153,"E14.5","Sntg1"
1.53200132074622e-156,1.86507217836298,0.623,0.299,2.07218498644133e-152,"E14.5","B3gat2"
1.81828061763074e-156,1.15891634591179,1,0.99,2.45940636340734e-152,"E14.5","Cntnap2"
4.89900938729123e-156,1.25529398198536,0.989,0.917,6.62640009725012e-152,"E14.5","Kcnma1"
9.03206915438182e-156,1.26248394725582,0.962,0.837,1.22167767382168e-151,"E14.5","Kcnip1"
9.98490463556873e-156,1.52414039963524,0.67,0.378,1.35055820100703e-151,"E14.5","Scml4"
1.55695332621116e-155,0.937871654081004,0.994,0.966,2.10593506903322e-151,"E14.5","Gabrb3"
1.75825333561931e-154,1.37985516776376,0.73,0.447,2.37821346175867e-150,"E14.5","Pcnx2"
2.3494366250885e-154,1.29695534014152,0.759,0.469,3.17784797909471e-150,"E14.5","Kcnn3"
2.55541411402927e-154,1.94984438704421,0.483,0.166,3.45645313063599e-150,"E14.5","L3mbtl4"
6.76541493793119e-154,1.43921538993168,0.789,0.506,9.15090024504573e-150,"E14.5","Lrfn2"
2.79687194293015e-151,0.982644491804899,0.999,0.979,3.78304899000732e-147,"E14.5","Sgcz"
4.1935671610399e-151,0.834411827242711,0.995,0.968,5.67221894202257e-147,"E14.5","Ppfia2"
1.42553548249912e-150,1.07616375012339,0.986,0.944,1.92817929362832e-146,"E14.5","Grid1"
4.22027249649582e-149,1.05235307890043,0.946,0.837,5.70834057876024e-145,"E14.5","Shank2"
4.85098009421403e-148,1.48718149464538,0.681,0.343,6.5614356754339e-144,"E14.5","Cntnap5c"
2.92581927991932e-147,0.92721555385084,0.968,0.91,3.95746315801887e-143,"E14.5","Snrpn"
3.72984801370132e-147,1.14601077756018,0.944,0.785,5.0449924233324e-143,"E14.5","Eml6"
3.22133033916265e-146,1.58997908440917,0.858,0.594,4.3571714167514e-142,"E14.5","Tmem132b"
4.22492116842936e-146,1.9491707656588,0.46,0.155,5.71462837241755e-142,"E14.5","Chd5"
6.71920193515215e-144,0.818572815098343,0.986,0.956,9.0883925374868e-140,"E14.5","Mical3"
1.46028683178957e-143,1.17256695523128,0.887,0.644,1.97518396867858e-139,"E14.5","Kcnc2"
1.82045268750606e-143,0.835363830205102,1,0.999,2.46234430512069e-139,"E14.5","Nrxn1"
2.07143486619527e-143,1.00229192597427,0.918,0.78,2.80182280001573e-139,"E14.5","Pdzd4"
4.84988599901019e-143,0.874683300378841,0.958,0.871,6.55995580226118e-139,"E14.5","Ahdc1"
1.32441986082536e-142,1.68138115122257,0.687,0.386,1.79141030375239e-138,"E14.5","Gm45323"
1.66513460513309e-142,0.977809074451447,0.917,0.785,2.25226106690302e-138,"E14.5","2700054A10Rik"
1.76415068832382e-142,1.02431773971115,0.906,0.681,2.3861902210268e-138,"E14.5","Sybu"
3.07173787609593e-142,3.35507292286385,0.279,0.041,4.15483265120735e-138,"E14.5","Gm28756"
3.34889519951912e-139,0.850429536224223,0.988,0.954,4.52971564686956e-135,"E14.5","Pde10a"
8.50981441199836e-139,2.63662700129691,0.317,0.062,1.1510374973669e-134,"E14.5","Htr7"
1.41532405562088e-138,1.99570948251968,0.412,0.124,1.9143673176328e-134,"E14.5","2900079G21Rik"
2.49799941153483e-137,0.871417186837323,0.969,0.904,3.37879400404202e-133,"E14.5","Nrxn2"
3.55423896447414e-136,1.42297537045532,0.994,0.912,4.80746362334772e-132,"E14.5","Galntl6"
1.10838562570451e-134,0.94296909237124,1,0.99,1.49920239732792e-130,"E14.5","Dab1"
1.41336699611125e-134,1.67640589754396,0.405,0.115,1.91172019894007e-130,"E14.5","Myh8"
3.0145791740391e-134,1.3034987248007,0.86,0.615,4.07751979080529e-130,"E14.5","Zmat4"
3.62659861111868e-134,0.870331596398085,0.999,0.986,4.90533728139913e-130,"E14.5","Klhl29"
7.42567834447962e-134,1.02120703693337,0.915,0.69,1.00439725287431e-129,"E14.5","Alk"
1.46067817497259e-133,1.23171627554098,0.826,0.61,1.97571329946793e-129,"E14.5","Nrg2"
3.0571568101108e-133,1.47020629061408,0.788,0.518,4.13511030135587e-129,"E14.5","Grin3a"
6.25221928974481e-133,1.47516395991605,0.756,0.442,8.45675181130882e-129,"E14.5","Glra2"
7.75194570343694e-133,1.27583784453665,0.961,0.825,1.04852817584688e-128,"E14.5","Grm8"
4.32324181168483e-132,1.86439540820922,0.608,0.298,5.84761687448489e-128,"E14.5","Vwc2l"
8.24969825735504e-132,2.03370426162531,0.425,0.144,1.11585418628984e-127,"E14.5","Slc1a1"
7.45011473219525e-131,1.91847240241975,0.471,0.185,1.00770251867673e-126,"E14.5","Vsnl1"
1.71181289813458e-130,1.85915352344192,0.874,0.645,2.31539812601683e-126,"E14.5","Sh3rf3"
5.18503860556607e-130,2.917406314996,0.625,0.252,7.01328321788867e-126,"E14.5","Htr2c"
3.9329213893083e-129,1.63825044595275,0.916,0.647,5.3196694711784e-125,"E14.5","Nfix"
4.50162631324912e-129,0.836017221732966,0.95,0.855,6.08889975130077e-125,"E14.5","Atp9a"
8.65354044630564e-128,1.54451266760539,0.603,0.322,1.1704778807673e-123,"E14.5","Gm45341"
1.2284106539726e-127,1.48948803276984,0.651,0.402,1.66154825056333e-123,"E14.5","Kcnip3"
1.89134103811267e-127,1.36845114500604,0.935,0.766,2.55822788815119e-123,"E14.5","Chrm3"
1.32731176022283e-126,1.37361075486171,0.847,0.602,1.7953218868774e-122,"E14.5","Trhde"
2.40735792759891e-126,1.37767691395453,0.988,0.957,3.25619233287028e-122,"E14.5","Tafa2"
2.63958595827788e-126,1.02506236888503,0.938,0.781,3.57030396716667e-122,"E14.5","Cntn1"
8.53865788254283e-126,1.33703805144459,0.681,0.418,1.15493886519274e-121,"E14.5","Iqsec2"
8.63281159866266e-126,1.71124121622899,0.737,0.424,1.16767409683511e-121,"E14.5","Vwc2"
1.74495659695438e-125,1.07875032349745,0.788,0.595,2.3602282930405e-121,"E14.5","Lrrn2"
2.38205720852493e-125,0.933727131911993,0.949,0.76,3.22197058025083e-121,"E14.5","Cdh18"
7.08002373554283e-125,0.93146929649563,0.861,0.544,9.57644010469524e-121,"E14.5","Hbb-bs"
8.12614012080571e-125,1.0237921626283,0.783,0.525,1.09914171274018e-120,"E14.5","Reps2"
8.2330228534908e-125,0.894579695152237,0.976,0.903,1.11359867116317e-120,"E14.5","Dnm3"
9.44882327874857e-125,2.61424686047613,0.288,0.056,1.27804783668353e-120,"E14.5","Aspn"
2.22145888843723e-124,1.94981600382107,0.431,0.157,3.0047452925002e-120,"E14.5","Gm29514"
2.46505512595043e-124,1.48383596168528,0.87,0.634,3.33423356336055e-120,"E14.5","Dgkb"
6.92568961810546e-124,0.93545516275282,0.976,0.88,9.36768777744945e-120,"E14.5","Mapt"
1.06343409351411e-123,2.16070492338503,0.404,0.14,1.43840095488719e-119,"E14.5","Rph3a"
1.15333723048637e-123,0.958684115750246,1,1,1.56000393795587e-119,"E14.5","Meg3"
2.69898878070437e-123,0.773703420714428,0.985,0.934,3.65065222478073e-119,"E14.5","Asic2"
5.089803595773e-123,1.12837418036037,0.933,0.797,6.88446834364256e-119,"E14.5","Ryr2"
1.08156031965484e-122,0.929054131274599,0.988,0.882,1.46291848836514e-118,"E14.5","Mgat4c"
1.62814988771764e-122,0.871445937941823,1,0.999,2.20223553812689e-118,"E14.5","Lsamp"
2.24806781290189e-122,1.55628086827071,0.541,0.235,3.0407365237311e-118,"E14.5","Eln"
3.36175720049948e-122,1.16930763191766,0.777,0.535,4.5471127893956e-118,"E14.5","Brinp2"
5.2889765858657e-122,0.892599026261239,0.992,0.981,7.15386973004195e-118,"E14.5","Cdh4"
6.15833758263913e-122,0.884640698344683,0.947,0.854,8.32976741427768e-118,"E14.5","Cpeb3"
1.29770381011759e-121,0.824276681820468,0.998,0.989,1.75527417356506e-117,"E14.5","Xkr4"
1.68919934396216e-121,0.831114349047163,0.984,0.874,2.28481103264321e-117,"E14.5","Fstl5"
3.15908058190791e-120,1.12857118158773,0.718,0.49,4.27297239508864e-116,"E14.5","Kcnc1"
3.41565293163305e-120,0.84250732290801,0.994,0.976,4.62001215532686e-116,"E14.5","Tmem108"
1.62800341169191e-119,1.41013711885928,0.629,0.367,2.20203741465448e-115,"E14.5","Gm16083"
1.17264796746964e-117,0.95933618917942,0.923,0.751,1.58612364079944e-113,"E14.5","Cdr1os"
1.18307019709336e-117,1.10316258512072,0.825,0.601,1.60022074858848e-113,"E14.5","Frmd3"
1.5102265779235e-117,0.860522914972746,0.999,0.993,2.04273246929932e-113,"E14.5","Dpp6"
3.1741564976233e-117,1.19968692422369,0.799,0.511,4.29336407868527e-113,"E14.5","Kcnj3"
3.2857302535291e-117,1.94949492572828,0.397,0.139,4.44427874092346e-113,"E14.5","Cacng3"
4.06959911060447e-117,1.22552401180572,0.896,0.682,5.50453975700361e-113,"E14.5","Zfp385b"
7.28190876751499e-116,1.87958661764138,0.389,0.128,9.84950979894077e-112,"E14.5","Lgi1"
1.65814208129284e-115,0.861172289867523,0.973,0.922,2.24280297915669e-111,"E14.5","Cttnbp2"
2.55427191669167e-115,0.897356186283355,0.877,0.713,3.45490819451716e-111,"E14.5","Srcin1"
4.4496622227729e-115,1.40161656625972,0.743,0.482,6.01861312252262e-111,"E14.5","Caln1"
8.86102386239084e-115,1.77826376448875,0.443,0.172,1.19854208762698e-110,"E14.5","Gabra1"
1.45228696051679e-114,0.871439861248104,0.892,0.75,1.96436334279501e-110,"E14.5","Castor2"
1.40644594931584e-113,1.55706548013295,0.557,0.294,1.90235879104461e-109,"E14.5","Rtn4rl1"
2.56596979382672e-113,0.941421899040921,0.997,0.973,3.47073074313003e-109,"E14.5","Plxna4"
2.6771784996045e-113,1.13246286211255,0.797,0.565,3.62115163856504e-109,"E14.5","Rgs7bp"
9.63117732358431e-113,0.88970116646275,0.999,0.989,1.30271304478801e-108,"E14.5","Ephb1"
2.16062925274959e-112,0.899075739073027,0.921,0.84,2.9224671272691e-108,"E14.5","Plxnc1"
3.58874944091613e-112,1.13226772588685,0.785,0.593,4.85414249378315e-108,"E14.5","Slc6a1"
4.45399282613679e-112,1.17938714179768,0.642,0.382,6.02447069663262e-108,"E14.5","Tmem130"
6.44875193156943e-111,2.2245131996491,0.327,0.093,8.72258186264081e-107,"E14.5","Kndc1"
1.51734258484889e-110,1.41181409469578,0.523,0.251,2.05235758026661e-106,"E14.5","Gm17750"
5.42548134379741e-110,2.04051541353499,0.362,0.12,7.33850606562037e-106,"E14.5","Lnx1"
5.23114959700605e-109,1.14220181772093,0.859,0.668,7.07565294491039e-105,"E14.5","Ripor2"
1.27932896690171e-108,1.22172703884738,0.823,0.627,1.73042036063126e-104,"E14.5","Syn2"
1.51074174985061e-108,2.39712876963305,0.282,0.064,2.04342929084793e-104,"E14.5","Rps6kl1"
1.51577280361547e-108,0.754936871497682,0.992,0.948,2.05023429417028e-104,"E14.5","Ldlrad4"
2.86095623532711e-108,0.963506603665086,0.888,0.733,3.86972940390345e-104,"E14.5","Rgs17"
5.89197556976376e-108,1.45731406319822,0.486,0.226,7.96948615566246e-104,"E14.5","Necab1"
6.795804140998e-108,0.984387141613024,0.999,0.982,9.1920046811139e-104,"E14.5","Cdh13"
7.31991063602935e-108,0.937739740989913,0.932,0.83,9.90091112629329e-104,"E14.5","Zdhhc14"
1.58118865522693e-107,0.79981379697081,0.995,0.952,2.13871577505994e-103,"E14.5","Nxph1"
7.03651383854847e-107,1.74074832509441,0.517,0.27,9.51758861802067e-103,"E14.5","Ptpre"
7.75163875410868e-107,1.64213699409775,0.984,0.909,1.04848665788074e-102,"E14.5","Ntng1"
1.02985639042995e-105,0.882131708997764,0.923,0.791,1.39298375369555e-101,"E14.5","Gm55122"
1.38833272515805e-104,1.03719244692695,0.944,0.81,1.87785884404877e-100,"E14.5","Pcsk2"
2.375708631573e-104,0.930417287332463,0.925,0.821,3.21338349506564e-100,"E14.5","Slc9a9"
2.87198330495712e-104,1.05371392549886,0.92,0.758,3.884644618285e-100,"E14.5","Grm3"
4.10951416943507e-104,1.34214119851001,0.558,0.312,5.55852886557788e-100,"E14.5","Phf24"
2.26833934076933e-103,1.43271215807648,0.516,0.246,3.0681557923246e-99,"E14.5","Adamtsl3"
3.01934732724896e-103,0.784682160424616,0.953,0.861,4.08396919483695e-99,"E14.5","Smarca2"
3.83177980452781e-103,1.33389880033705,0.544,0.294,5.18286536360431e-99,"E14.5","Slc41a2"
7.61798733236086e-103,0.768757636878867,0.99,0.965,1.03040896657513e-98,"E14.5","Nrp1"
9.3661206352067e-103,1.00675179124458,0.824,0.617,1.26686147711806e-98,"E14.5","Gfod1"
2.48710653019863e-102,0.937513453769058,0.874,0.688,3.36406029274667e-98,"E14.5","Atp2b2"
7.6425855593662e-102,0.934342719377673,0.991,0.968,1.03373612275987e-97,"E14.5","Pde4b"
9.4812698404961e-102,1.10927340525009,0.655,0.413,1.2824365586255e-97,"E14.5","C1qtnf4"
1.23522860458591e-101,1.11813611074693,0.766,0.56,1.67077021056291e-97,"E14.5","Epb41l4b"
4.09640051455155e-101,0.843765842185744,0.962,0.874,5.54079133598243e-97,"E14.5","Ablim1"
4.38352486247427e-101,1.16421132115645,0.876,0.637,5.9291557289827e-97,"E14.5","Kctd16"
8.54821959040757e-101,1.07148110866466,0.794,0.556,1.15623218179853e-96,"E14.5","Ptprr"
1.53532373288309e-100,1.02654429056783,0.795,0.592,2.07667888109767e-96,"E14.5","Bicdl1"
2.88683216664417e-100,1.11347030884083,0.628,0.388,3.90472918860291e-96,"E14.5","Dtx1"
3.11201543184125e-100,2.18944303128343,0.302,0.084,4.20931207310848e-96,"E14.5","Syngr1"
9.95235386321081e-100,1.09123504717933,0.829,0.642,1.34615538353789e-95,"E14.5","Sgk1"
1.23961707152936e-99,0.752954788084069,0.925,0.812,1.67670605095061e-95,"E14.5","Phactr3"
2.21991446086546e-99,0.867214016187355,1,0.994,3.00265629976662e-95,"E14.5","Plcb1"
4.97331069550505e-99,0.823458307372517,0.937,0.839,6.72690004674013e-95,"E14.5","Garnl3"
3.96304468629224e-98,1.90308567596626,0.379,0.147,5.36041424267888e-94,"E14.5","Plppr5"
7.02492140807925e-98,1.02672895944212,1,1,9.50190869656799e-94,"E14.5","Nrxn3"
1.32499121088495e-97,1.79623709624588,0.38,0.148,1.79218311184298e-93,"E14.5","Il17d"
1.96313975781312e-97,0.900926956890277,0.967,0.819,2.65534283641803e-93,"E14.5","Cntnap5a"
6.44640104520961e-97,0.985598709772891,0.84,0.638,8.71940205375052e-93,"E14.5","Mdga1"
1.13394846208019e-96,0.824193538511685,0.936,0.851,1.53377868980966e-92,"E14.5","Nmnat2"
1.29838892846087e-96,0.765332042027393,0.95,0.874,1.75620086463617e-92,"E14.5","Atp8a2"
1.66745767492278e-96,1.24456192561639,0.639,0.423,2.25540325110055e-92,"E14.5","Tmem150c"
2.04636911847361e-95,1.22125794623066,0.658,0.423,2.7679188696474e-91,"E14.5","Kcnh5"
2.08827830425746e-95,1.02261324170149,0.718,0.515,2.82460523433864e-91,"E14.5","Mast1"
2.2994261100932e-95,1.10428187943265,0.696,0.511,3.11020375651206e-91,"E14.5","Insyn2b"
5.40267996473197e-95,1.06466916160308,0.925,0.776,7.30766492029646e-91,"E14.5","Lmo3"
6.4356288732596e-95,0.885649680481742,0.909,0.8,8.70483161397094e-91,"E14.5","Epb41l1"
2.04041505287049e-94,0.800570094558195,0.917,0.801,2.75986540051263e-90,"E14.5","Bmerb1"
2.44322461350001e-94,1.43110592232493,0.524,0.282,3.30470561222012e-90,"E14.5","Hlf"
1.92620706211897e-93,1.44199738710723,0.378,0.136,2.60538767222212e-89,"E14.5","Mylpf"
2.83032781527875e-93,0.849892331986167,0.929,0.851,3.82830140294604e-89,"E14.5","Samd12"
2.90681448714971e-93,1.29669783244112,0.713,0.47,3.9317572753187e-89,"E14.5","Cpne4"
5.06677170322411e-93,0.930533778511988,0.784,0.607,6.85331540578093e-89,"E14.5","Syn1"
8.86549783013556e-93,0.801113710404113,0.916,0.802,1.19914723650414e-88,"E14.5","Nexmif"
9.88997166300352e-92,0.876699296234969,0.862,0.716,1.33771756713786e-87,"E14.5","Rapgef4"
1.55177861853267e-91,1.27447998867088,0.529,0.287,2.09893575942728e-87,"E14.5","Gm15155"
7.25668960953682e-91,0.982659767783822,0.848,0.663,9.81539836585951e-87,"E14.5","Pcdh10"
9.7163017803693e-91,1.82017423467353,0.301,0.087,1.31422697881275e-86,"E14.5","Acta1"
1.31166499475418e-90,2.73489552159489,0.525,0.222,1.7741580719045e-86,"E14.5","Ttr"
1.319602792349e-90,0.940657464439381,0.733,0.547,1.78489473693126e-86,"E14.5","Gm5468.1"
1.72052056637191e-90,1.95666085225213,0.303,0.094,2.32717611807464e-86,"E14.5","Gm56495"
1.82289140864773e-89,0.894830988622648,0.828,0.625,2.46564291933692e-85,"E14.5","Atp1a3"
