"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Col25a1",2.09762169035281e-22,1.06086419441723,0.789,0.664,2.13747650246951e-18,"0","Col25a1"
"Lamp2",2.34857104011604e-22,0.799662691529691,0.625,0.41,2.39319388987824e-18,"0","Lamp2"
"Ldb2",3.0112896618136e-22,0.883656561966355,0.825,0.751,3.06850416538806e-18,"0","Ldb2"
"Gnas",3.16539268720363e-22,0.596090888016243,0.991,0.984,3.2255351482605e-18,"0","Gnas"
"Lima1",3.42617372939492e-22,0.696262790275499,0.695,0.472,3.49127103025343e-18,"0","Lima1"
"P4ha3",3.75771189111059e-22,1.50135729417846,0.286,0.108,3.82910841704169e-18,"0","P4ha3"
"Zfp808",4.08462494586162e-22,0.989573995077099,0.52,0.308,4.16223281983299e-18,"0","Zfp808"
"Synpo2",4.24961000685273e-22,1.27070997446775,0.403,0.194,4.33035259698293e-18,"0","Synpo2"
"Tgfbr2",4.89990082372145e-22,1.01864899454017,0.482,0.255,4.99299893937216e-18,"0","Tgfbr2"
"CJ186046Rik",6.81288552154879e-22,1.60038939696101,0.279,0.104,6.94233034645822e-18,"0","CJ186046Rik"
"Fli1",7.35304840001122e-22,0.751339599638851,0.697,0.48,7.49275631961144e-18,"0","Fli1"
"Rbpms",8.19026567952581e-22,0.819933797462949,0.516,0.279,8.3458807274368e-18,"0","Rbpms"
"Wnt5a",8.60193753234374e-22,1.17003908305136,0.48,0.262,8.76537434545827e-18,"0","Wnt5a"
"Notch2",1.05053024820595e-21,0.706333132571147,0.638,0.393,1.07049032292187e-17,"0","Notch2"
"Tmem26",1.2261616422771e-21,1.55597959877627,0.316,0.133,1.24945871348037e-17,"0","Tmem26"
"Hsp90b1",1.66549072945425e-21,0.538742788652156,0.938,0.918,1.69713505331388e-17,"0","Hsp90b1"
"Efemp1",1.70693782778954e-21,1.75938679314306,0.279,0.106,1.73936964651754e-17,"0","Efemp1"
"Tns1",2.01907979740116e-21,0.770925025226499,0.608,0.377,2.05744231355178e-17,"0","Tns1"
"Acss3",2.14441831502401e-21,1.44716132450077,0.316,0.132,2.18516226300947e-17,"0","Acss3"
"Mecom",2.88452164115552e-21,0.932283789194803,0.863,0.807,2.93932755233748e-17,"0","Mecom"
"Rfc1",3.49318093085332e-21,0.650314622292696,0.725,0.494,3.55955136853953e-17,"0","Rfc1"
"Septin9",4.18952824105795e-21,0.957594877723991,0.522,0.306,4.26912927763805e-17,"0","Septin9"
"Cacna1g",4.3729474764342e-21,0.952299069463425,0.525,0.31,4.45603347848644e-17,"0","Cacna1g"
"Adam12",4.62586254889878e-21,0.925813104659514,0.678,0.475,4.71375393732785e-17,"0","Adam12"
"Sned1",5.61038303630964e-21,1.10358157199349,0.493,0.273,5.71698031399952e-17,"0","Sned1"
"Bgn",7.23346207234971e-21,1.25384582621894,0.326,0.136,7.37089785172435e-17,"0","Bgn"
"Mfap4",8.92756993495568e-21,1.47092425238185,0.279,0.106,9.09719376371983e-17,"0","Mfap4"
"Shroom4",9.09750516571639e-21,0.764454205754684,0.621,0.399,9.270357763865e-17,"0","Shroom4"
"Nfatc4",1.18917954029626e-20,1.51116575142557,0.273,0.103,1.21177395156189e-16,"0","Nfatc4"
"Dnmt3a",1.24276455889475e-20,0.527630068989273,0.902,0.852,1.26637708551375e-16,"0","Dnmt3a"
"Lama2",1.25826768551086e-20,0.601908057753266,0.706,0.477,1.28217477153556e-16,"0","Lama2"
"Prrg1",2.22476070615335e-20,0.938645957392574,0.524,0.316,2.26703115957026e-16,"0","Prrg1"
"Epb41l3",2.60821866605274e-20,0.695804993352897,0.789,0.664,2.65777482070774e-16,"0","Epb41l3"
"Aff3",2.62990965741817e-20,0.52144855557198,0.998,0.996,2.67987794090912e-16,"0","Aff3"
"Nfic",2.74037484565638e-20,0.902337456487446,0.495,0.281,2.79244196772385e-16,"0","Nfic"
"Nox4",2.97897665488469e-20,0.955124293060128,0.537,0.328,3.0355772113275e-16,"0","Nox4"
"Klf3",3.60527892912857e-20,0.822300566238926,0.539,0.314,3.67377922878202e-16,"0","Klf3"
"Ppfibp1",3.74153927890671e-20,0.745579155252492,0.589,0.359,3.81262852520594e-16,"0","Ppfibp1"
"Pakap.1",4.01451783800364e-20,0.728324418029912,0.725,0.523,4.0907936769257e-16,"0","Pakap.1"
"Gng12",4.34494860357714e-20,0.874786327147699,0.514,0.299,4.4275026270451e-16,"0","Gng12"
"Lrrk2",4.35322756031218e-20,1.38559008068019,0.315,0.134,4.43593888395811e-16,"0","Lrrk2"
"Adamts19",5.44421941126562e-20,1.28398509124007,0.42,0.214,5.54765958007967e-16,"0","Adamts19"
"Cnn2",5.76868531275953e-20,1.07714667380177,0.367,0.17,5.87829033370197e-16,"0","Cnn2"
"Nek7",6.38537487150102e-20,0.764866101077006,0.584,0.363,6.50669699405954e-16,"0","Nek7"
"Pdgfd",7.88053203258315e-20,1.26540834818176,0.388,0.192,8.03026214120223e-16,"0","Pdgfd"
"Adamts6",8.47195158813004e-20,0.774103935894006,0.655,0.433,8.63291866830451e-16,"0","Adamts6"
"Arhgap29",9.23674185031996e-20,0.819258012228551,0.518,0.292,9.41223994547604e-16,"0","Arhgap29"
"Eml4",9.34272353558514e-20,0.601487338445428,0.895,0.863,9.52023528276126e-16,"0","Eml4"
"Mid1",9.35364196806164e-20,0.79674990175522,0.815,0.735,9.53136116545481e-16,"0","Mid1"
"Sntb1",1.21395233646806e-19,0.841063798229999,0.492,0.277,1.23701743086096e-15,"0","Sntb1"
"Rerg",1.24371666941368e-19,1.48950008850941,0.32,0.142,1.26734728613254e-15,"0","Rerg"
"Gas1",1.2565846740851e-19,0.912541569359499,0.529,0.315,1.28045978289271e-15,"0","Gas1"
"Lgr5",1.28838108551529e-19,1.9581152655026,0.375,0.186,1.31286032614008e-15,"0","Lgr5"
"Egflam",1.74365505509715e-19,1.06954739786736,0.397,0.196,1.776784501144e-15,"0","Egflam"
"Dlk1",1.82763546043603e-19,1.04963054357313,0.573,0.363,1.86236053418432e-15,"0","Dlk1"
"Tril",2.2418277469638e-19,1.26792245516411,0.339,0.156,2.28442247415612e-15,"0","Tril"
"Nrp2",2.68868847072871e-19,0.843589897818193,0.791,0.66,2.73977355167255e-15,"0","Nrp2"
"Fzd4",2.95467264847457e-19,1.17243302353412,0.315,0.134,3.01081142879558e-15,"0","Fzd4"
"Gab1",3.49731147886052e-19,0.676015724426219,0.74,0.559,3.56376039695887e-15,"0","Gab1"
"Crlf3",4.07675731698633e-19,1.02759243745626,0.384,0.187,4.15421570600907e-15,"0","Crlf3"
"Rin2",4.27173321963969e-19,0.737375159829961,0.65,0.444,4.35289615081284e-15,"0","Rin2"
"Cd63",4.5764032540045e-19,0.995479997890159,0.45,0.247,4.66335491583058e-15,"0","Cd63"
"Nrk",4.82078500348478e-19,0.880968323691005,0.552,0.328,4.91237991855099e-15,"0","Nrk"
"Bmp1",5.13628081869797e-19,0.848846489378188,0.54,0.339,5.23387015425323e-15,"0","Bmp1"
"Tpm4",5.22638296482481e-19,0.832503666292061,0.514,0.295,5.32568424115648e-15,"0","Tpm4"
"Asap1",5.60252586933274e-19,0.504303021736462,0.942,0.933,5.70897386085006e-15,"0","Asap1"
"Flna",5.90316077726432e-19,0.768069218145798,0.588,0.388,6.01532083203234e-15,"0","Flna"
"Crispld1",6.14523826958359e-19,1.1245029887875,0.412,0.214,6.26199779670568e-15,"0","Crispld1"
"Sh3pxd2a",7.238043386599e-19,0.64408246043013,0.755,0.584,7.37556621094438e-15,"0","Sh3pxd2a"
"Dpyd",7.46197458366786e-19,0.874452775154165,0.725,0.599,7.60375210075755e-15,"0","Dpyd"
"Gsn",8.37002514034699e-19,1.44461848982856,0.269,0.107,8.52905561801359e-15,"0","Gsn"
"Nid1",1.15839078953364e-18,0.835404659987836,0.529,0.311,1.18040021453478e-14,"0","Nid1"
"Tead2",1.26445351104303e-18,0.780254004136522,0.565,0.356,1.28847812775285e-14,"0","Tead2"
"Amotl1",1.39127788167807e-18,0.763110776850338,0.625,0.415,1.41771216142996e-14,"0","Amotl1"
"Anxa2",1.68129510254077e-18,0.972997462183351,0.401,0.202,1.71323970948905e-14,"0","Anxa2"
"Rarg",1.70014036916113e-18,1.25242931172908,0.286,0.12,1.73244303617519e-14,"0","Rarg"
"Ttc23",2.05086751876276e-18,0.775546582966876,0.561,0.347,2.08983400161926e-14,"0","Ttc23"
"Sgcd",2.18592598586276e-18,0.606391061902836,0.962,0.948,2.22745857959416e-14,"0","Sgcd"
"Eps8",2.26222716914939e-18,0.842920247304457,0.49,0.282,2.30520948536323e-14,"0","Eps8"
"Sesn3",2.32439501923517e-18,0.707013261406305,0.699,0.513,2.36855852460064e-14,"0","Sesn3"
"Slc44a1",3.62047310990462e-18,0.81986239924838,0.574,0.378,3.68926209899281e-14,"0","Slc44a1"
"Il17rd",4.28168506211214e-18,1.07326980799195,0.427,0.233,4.36303707829227e-14,"0","Il17rd"
"Smad3",5.32933684195963e-18,0.758441535078869,0.608,0.414,5.43059424195686e-14,"0","Smad3"
"Ephb4",5.43503622323474e-18,1.13154340149517,0.335,0.156,5.5383019114762e-14,"0","Ephb4"
"Niban1",6.2922895188616e-18,1.64634351944217,0.25,0.1,6.41184301971997e-14,"0","Niban1"
"Greb1l",6.52124396329207e-18,0.922293646296871,0.633,0.438,6.64514759859462e-14,"0","Greb1l"
"Pdgfrb",6.53454373042893e-18,1.02654693046008,0.358,0.17,6.65870006130708e-14,"0","Pdgfrb"
"Emilin1",6.53875913446238e-18,1.33607904486747,0.26,0.103,6.66299555801717e-14,"0","Emilin1"
"Tanc1",7.63244804537557e-18,0.691056385131661,0.687,0.471,7.7774645582377e-14,"0","Tanc1"
"Naaladl2",8.51299836673932e-18,0.539611298105694,0.768,0.613,8.67474533570737e-14,"0","Naaladl2"
"Pdgfc",8.55583699823123e-18,0.795115736912695,0.614,0.39,8.71839790119762e-14,"0","Pdgfc"
"Fbln5",8.71298337003059e-18,1.45460257840118,0.264,0.108,8.87853005406117e-14,"0","Fbln5"
"Pth1r",9.74564628217077e-18,1.54122681362795,0.26,0.106,9.93081356153202e-14,"0","Pth1r"
"Dlg1",1.10108386728017e-17,0.548153874954058,0.895,0.861,1.1220044607585e-13,"0","Dlg1"
"Lpar4",1.12085505747312e-17,1.08700927059879,0.382,0.196,1.14215130356511e-13,"0","Lpar4"
"Col8a2",1.15939076437623e-17,1.33289340726973,0.277,0.115,1.18141918889938e-13,"0","Col8a2"
"Lmo7",1.23370177260589e-17,1.12966056421674,0.377,0.192,1.2571421062854e-13,"0","Lmo7"
"Pcsk6",1.51862313307808e-17,1.43897192668742,0.275,0.117,1.54747697260656e-13,"0","Pcsk6"
"Sp1",2.07782070303513e-17,0.773907289667178,0.554,0.352,2.1172992963928e-13,"0","Sp1"
"Mgmt",2.0837710064299e-17,1.20133334504304,0.305,0.138,2.12336265555207e-13,"0","Mgmt"
"Lmna",2.26096842951514e-17,1.11704383180006,0.316,0.144,2.30392682967592e-13,"0","Lmna"
"Foxo1",2.26155430767371e-17,0.932369521862386,0.467,0.273,2.30452383951951e-13,"0","Foxo1"
"Pde1a",2.61554733635084e-17,1.02696029039058,0.412,0.218,2.66524273574151e-13,"0","Pde1a"
"Col14a1",2.79824361953411e-17,0.980300087778499,0.458,0.265,2.85141024830525e-13,"0","Col14a1"
"Pde3a",2.97889549539944e-17,0.880437551243909,0.736,0.593,3.03549450981203e-13,"0","Pde3a"
"Lepr",3.16121498288805e-17,1.52522766003784,0.269,0.117,3.22127806756292e-13,"0","Lepr"
"Snd1",3.27381256301496e-17,0.524600510384036,0.887,0.852,3.33601500171225e-13,"0","Snd1"
"Wnt5b",3.56277132986551e-17,0.933218608363149,0.46,0.266,3.63046398513295e-13,"0","Wnt5b"
"Synpo",3.90643648012043e-17,1.02161970484704,0.331,0.155,3.98065877324272e-13,"0","Synpo"
"Myof",3.95192619487154e-17,1.09737108009168,0.316,0.145,4.0270127925741e-13,"0","Myof"
"Pvt1",4.20294216240304e-17,0.916880857800356,0.433,0.242,4.2827980634887e-13,"0","Pvt1"
"Kank2",5.01878676388686e-17,0.838057614134003,0.441,0.244,5.11414371240071e-13,"0","Kank2"
"Tgfbi",5.83280281416909e-17,1.37860274631936,0.267,0.114,5.9436260676383e-13,"0","Tgfbi"
"Itpkb",6.09981983644925e-17,0.970350584391052,0.437,0.252,6.21571641334178e-13,"0","Itpkb"
"Prkch",6.17616002978528e-17,0.851304202895559,0.414,0.22,6.2935070703512e-13,"0","Prkch"
"Calu",7.75358098221681e-17,0.724654972560641,0.573,0.376,7.90089902087893e-13,"0","Calu"
"Zfp516",8.21737001944614e-17,0.580587079255011,0.678,0.458,8.37350004981561e-13,"0","Zfp516"
"Mpdz",1.33544186283921e-16,0.605265677682863,0.759,0.642,1.36081525823316e-12,"0","Mpdz"
"Gas2",1.3404114668936e-16,0.753848694981331,0.578,0.396,1.36587928476458e-12,"0","Gas2"
"Phkb",1.60655230878057e-16,0.579812946508256,0.778,0.644,1.6370768026474e-12,"0","Phkb"
"Bmp5",1.71870299242901e-16,0.864664840395277,0.427,0.232,1.75135834928516e-12,"0","Bmp5"
"Rps19",2.00011453575098e-16,0.527310653216062,0.766,0.629,2.03811671193025e-12,"0","Rps19"
"Rftn2",2.22431304529725e-16,1.07044075677302,0.341,0.17,2.26657499315789e-12,"0","Rftn2"
"Sntb2",2.37218457896058e-16,0.706840338591656,0.601,0.416,2.41725608596083e-12,"0","Sntb2"
"Zcchc24",2.49803068870491e-16,0.871899584862153,0.411,0.223,2.5454932717903e-12,"0","Zcchc24"
"Lgr4",2.50265762993097e-16,0.63596247490578,0.646,0.443,2.55020812489965e-12,"0","Lgr4"
"Rcn3",2.78207802676895e-16,1.04188788600133,0.324,0.153,2.83493750927756e-12,"0","Rcn3"
"Cbfb",3.08026872073063e-16,0.63547251224497,0.646,0.447,3.13879382642452e-12,"0","Cbfb"
"Zfp395",4.2253138823711e-16,1.09609792080631,0.333,0.165,4.30559484613615e-12,"0","Zfp395"
"Lman1",4.51233016602131e-16,0.654191091379798,0.595,0.396,4.59806443917572e-12,"0","Lman1"
"Smarca2",4.52590140446496e-16,0.701431043124245,0.774,0.681,4.6118935311498e-12,"0","Smarca2"
"Myo1d",6.12409197051014e-16,0.975677668417724,0.424,0.249,6.24044971794984e-12,"0","Myo1d"
"Wwtr1",7.12535393298006e-16,0.64970666289611,0.638,0.441,7.26073565770669e-12,"0","Wwtr1"
"Itm2a",8.32294504112198e-16,0.833612773152502,0.45,0.257,8.4810809969033e-12,"0","Itm2a"
"Smo",8.34481417013584e-16,0.83964916288317,0.503,0.325,8.50336563936842e-12,"0","Smo"
"Rcn1",8.37630993511067e-16,0.827209366622548,0.42,0.231,8.53545982387777e-12,"0","Rcn1"
"Ptbp1",9.29444109932107e-16,0.994574540721805,0.33,0.161,9.47103548020817e-12,"0","Ptbp1"
"Megf6",1.01495000660699e-15,1.12815838107577,0.281,0.125,1.03423405673252e-11,"0","Megf6"
"Atf7",1.0703511252426e-15,0.624495296481089,0.702,0.539,1.09068779662221e-11,"0","Atf7"
"St6galnac3",1.24896070125163e-15,0.523371519359768,0.96,0.944,1.27269095457541e-11,"0","St6galnac3"
"Zim1",1.32592428937556e-15,1.11356566056612,0.331,0.166,1.3511168508737e-11,"0","Zim1"
"Plxdc2",1.58353051907728e-15,0.627099072460306,0.802,0.739,1.61361759893974e-11,"0","Plxdc2"
"Itpr1",1.59065519694279e-15,0.587524790637503,0.691,0.489,1.62087764568471e-11,"0","Itpr1"
"Laptm4b",1.76093058858725e-15,1.02345488775288,0.322,0.156,1.79438826977041e-11,"0","Laptm4b"
"Adamts10",1.78304800172662e-15,0.77508326667041,0.493,0.306,1.81692591375943e-11,"0","Adamts10"
"Dusp7",1.87357578815584e-15,1.24626592540974,0.262,0.115,1.9091737281308e-11,"0","Dusp7"
"Bmp6",1.90875104383856e-15,1.03376878751315,0.36,0.19,1.94501731367149e-11,"0","Bmp6"
"Gse1",1.96284309343024e-15,0.546027117896843,0.876,0.857,2.00013711220542e-11,"0","Gse1"
"Axl",1.98323044213047e-15,1.13738428008423,0.29,0.135,2.02091182053095e-11,"0","Axl"
"Mest",2.12241976952929e-15,0.549651826616701,0.836,0.797,2.16274574515035e-11,"0","Mest"
"Inpp5a",2.20687955795145e-15,0.856077806307493,0.433,0.249,2.24881026955253e-11,"0","Inpp5a"
"Mbnl3",2.43997600431248e-15,0.863098399828017,0.401,0.219,2.48633554839442e-11,"0","Mbnl3"
"Pappa",2.51112917547923e-15,0.974504718152824,0.399,0.224,2.55884062981333e-11,"0","Pappa"
"Adamts18",2.59403368413744e-15,1.26794436879795,0.377,0.209,2.64332032413605e-11,"0","Adamts18"
"Col18a1",2.77697108867817e-15,0.840490544364098,0.456,0.275,2.82973353936306e-11,"0","Col18a1"
"Bckdhb",2.88392268781657e-15,0.838891225814996,0.473,0.295,2.93871721888508e-11,"0","Bckdhb"
"Mcc",3.02526088425528e-15,0.693471697908263,0.768,0.707,3.08274084105613e-11,"0","Mcc"
"P4ha1",3.0819518639656e-15,0.725904600218578,0.501,0.31,3.14050894938094e-11,"0","P4ha1"
"Rpl10a",3.78611944922181e-15,0.711330972103956,0.522,0.337,3.85805571875703e-11,"0","Rpl10a"
"Arhgef10",3.7981953509395e-15,0.9129778834913,0.403,0.23,3.87036106260735e-11,"0","Arhgef10"
"Cast",4.28519501447436e-15,0.926521925750632,0.35,0.182,4.36661371974937e-11,"0","Cast"
"Ptpn13",4.83974053044068e-15,0.746033987390212,0.638,0.458,4.93169560051905e-11,"0","Ptpn13"
"Rbbp7",6.34323562192083e-15,0.764202644247625,0.471,0.284,6.46375709873733e-11,"0","Rbbp7"
"Ldlrad4",6.55487624039518e-15,0.585358235273981,0.838,0.796,6.67941888896269e-11,"0","Ldlrad4"
"Slc1a3",7.45991404188588e-15,0.641917735273125,0.74,0.603,7.60165240868171e-11,"0","Slc1a3"
"Csgalnact1",1.01075403534809e-14,0.644606634191135,0.486,0.297,1.0299583620197e-10,"0","Csgalnact1"
"Sh3d19",1.02145888866058e-14,0.809532509681569,0.589,0.421,1.04086660754513e-10,"0","Sh3d19"
"Hspg2",1.18258969224653e-14,0.782059584087249,0.427,0.247,1.20505889639921e-10,"0","Hspg2"
"Dcn",1.29018930275141e-14,0.965275614805615,0.397,0.225,1.31470289950369e-10,"0","Dcn"
"Hspa5",1.44213324990245e-14,0.532451870451912,0.881,0.842,1.46953378165059e-10,"0","Hspa5"
"Ndnf",1.59217591434278e-14,1.06930726886533,0.335,0.176,1.62242725671529e-10,"0","Ndnf"
"Dzip1l",1.67491910925341e-14,1.07706991633104,0.294,0.141,1.70674257232922e-10,"0","Dzip1l"
"Hs3st3a1",1.82907508608595e-14,1.04596995108875,0.343,0.18,1.86382751272158e-10,"0","Hs3st3a1"
"Smyd3",1.85881656053231e-14,0.563563190335349,0.855,0.821,1.89413407518243e-10,"0","Smyd3"
"Rara",1.95414226098706e-14,0.928914234980155,0.331,0.171,1.99127096394582e-10,"0","Rara"
"Suclg2",2.06595653252475e-14,0.723288867599967,0.488,0.303,2.10520970664272e-10,"0","Suclg2"
"Adamtsl3",2.1489557548742e-14,1.22026455215883,0.347,0.186,2.18978591421681e-10,"0","Adamtsl3"
"Cflar",2.57073266381195e-14,0.996414126614519,0.365,0.203,2.61957658442438e-10,"0","Cflar"
"Lum",2.73579499320865e-14,1.20511959845556,0.262,0.12,2.78777509807962e-10,"0","Lum"
"Heph",3.37236021576813e-14,1.04144114575978,0.254,0.111,3.43643505986772e-10,"0","Heph"
"Znrf3",3.60299002319706e-14,0.604495213023223,0.738,0.605,3.6714468336378e-10,"0","Znrf3"
"Jag1",3.63971437795724e-14,0.853134269712015,0.441,0.265,3.70886895113843e-10,"0","Jag1"
"Mrtfb",4.18197114495636e-14,0.631480340485263,0.633,0.477,4.26142859671053e-10,"0","Mrtfb"
"Plin3",4.49314573557056e-14,1.0007523374905,0.296,0.144,4.5785155045464e-10,"0","Plin3"
"Fras1",5.36746411709799e-14,0.790779046242994,0.755,0.664,5.46944593532286e-10,"0","Fras1"
"Ctnna1",6.59978401422116e-14,0.598531173282243,0.684,0.514,6.72517991049137e-10,"0","Ctnna1"
"Plagl1",7.29314183568021e-14,0.766953838082323,0.67,0.503,7.43171153055813e-10,"0","Plagl1"
"Thbs1",7.44620596183579e-14,0.818345485296129,0.337,0.176,7.58768387511067e-10,"0","Thbs1"
"D16Ertd472e",8.13069583790648e-14,1.05561885145124,0.322,0.171,8.2851790588267e-10,"0","D16Ertd472e"
"Rgl1",1.03484182087645e-13,0.640135205173615,0.586,0.422,1.0545038154731e-09,"0","Rgl1"
"Ccbe1",1.10749542341699e-13,1.08293041514265,0.316,0.167,1.12853783646191e-09,"0","Ccbe1"
"Rbbp8",1.18494093571883e-13,0.685173288375411,0.533,0.366,1.20745481349749e-09,"0","Rbbp8"
"Rhoj",1.22187173932901e-13,0.642374812521454,0.552,0.371,1.24508730237627e-09,"0","Rhoj"
"Loxl2",1.25326938466065e-13,1.19809917077778,0.258,0.12,1.2770815029692e-09,"0","Loxl2"
"Invs",1.25373602455098e-13,0.787206055282017,0.467,0.304,1.27755700901745e-09,"0","Invs"
"Mylk",1.3003178473394e-13,1.20083017293941,0.267,0.128,1.32502388643885e-09,"0","Mylk"
"Itgav",1.31519195973394e-13,0.792517163582183,0.416,0.247,1.34018060696888e-09,"0","Itgav"
"Spats2l",1.3178401620377e-13,0.601838131535393,0.768,0.669,1.34287912511641e-09,"0","Spats2l"
"Hells",1.38153853183375e-13,0.626570575286468,0.54,0.359,1.40778776393859e-09,"0","Hells"
"Zfp934",1.6232163000402e-13,0.675868917086708,0.608,0.439,1.65405740974096e-09,"0","Zfp934"
"Vegfc",1.73465485463345e-13,0.860668762080474,0.409,0.242,1.76761329687148e-09,"0","Vegfc"
"Cntln",1.77512532985764e-13,0.529564988079482,0.74,0.584,1.80885271112494e-09,"0","Cntln"
"Kdelr2",1.94641667136327e-13,0.843286027999634,0.373,0.21,1.98339858811917e-09,"0","Kdelr2"
"Slit2",1.97003384941526e-13,0.769394947024954,0.925,0.917,2.00746449255415e-09,"0","Slit2"
"Ece1",2.08307648346246e-13,0.813614838372703,0.463,0.296,2.12265493664825e-09,"0","Ece1"
"Ppp4r1l-ps",2.13387777586855e-13,0.637813270593721,0.578,0.432,2.17442145361005e-09,"0","Ppp4r1l-ps"
"Fibin",2.22047890385242e-13,1.17575500519257,0.273,0.134,2.26266800302561e-09,"0","Fibin"
"Atp2b4",2.26537520875523e-13,0.653390145754906,0.599,0.43,2.30841733772158e-09,"0","Atp2b4"
"Rhobtb1",2.29876319721912e-13,0.800654439036188,0.461,0.297,2.34243969796628e-09,"0","Rhobtb1"
"Ptk7",2.7484281301613e-13,0.5816856622256,0.565,0.401,2.80064826463437e-09,"0","Ptk7"
"Asb4",2.77063365788186e-13,1.07779788681565,0.358,0.202,2.82327569738161e-09,"0","Asb4"
"Psd3",2.91618770382618e-13,0.634651064719449,0.814,0.807,2.97159527019887e-09,"0","Psd3"
"Rps27a",2.98760728230094e-13,0.52318356570551,0.646,0.47,3.04437182066466e-09,"0","Rps27a"
"Notch3",3.27820053766221e-13,0.766546584715924,0.414,0.244,3.34048634787779e-09,"0","Notch3"
"Pmp22",3.38385811188086e-13,1.03740049500902,0.262,0.123,3.4481514160066e-09,"0","Pmp22"
"Flrt3",3.42481327921562e-13,0.758049408039384,0.458,0.291,3.48988473152071e-09,"0","Flrt3"
"Cpq",3.50032714841384e-13,0.610912926181844,0.571,0.407,3.5668333642337e-09,"0","Cpq"
"Prkdc",3.6741774913228e-13,0.673769943569117,0.554,0.387,3.74398686365794e-09,"0","Prkdc"
"Smad7",3.73231179029407e-13,0.92867622540428,0.382,0.227,3.80322571430966e-09,"0","Smad7"
"Gpc4",3.82832011762824e-13,0.541718777756041,0.599,0.413,3.90105819986318e-09,"0","Gpc4"
"Swap70",4.02893341842704e-13,0.977628910914996,0.311,0.162,4.10548315337716e-09,"0","Swap70"
"Efr3a",4.19259246570398e-13,0.685465277201492,0.556,0.397,4.27225172255235e-09,"0","Efr3a"
"Pdxdc1",4.19290978003321e-13,0.603381384983574,0.595,0.443,4.27257506585384e-09,"0","Pdxdc1"
"Sfrp1",4.29819963462274e-13,0.605331501569764,0.606,0.44,4.37986542768057e-09,"0","Sfrp1"
"Antxr2",4.75631051065207e-13,0.717569205933263,0.482,0.314,4.84668041035445e-09,"0","Antxr2"
"Hhip",4.82343789480728e-13,1.31756175351374,0.254,0.123,4.91508321480862e-09,"0","Hhip"
"Foxo3",5.0809654818544e-13,0.720852393417215,0.531,0.373,5.17750382600963e-09,"0","Foxo3"
"Peak1",5.65279692903877e-13,0.625916522899549,0.667,0.499,5.76020007069051e-09,"0","Peak1"
"Gramd3",5.86134676257701e-13,0.880879260194919,0.303,0.154,5.97271235106597e-09,"0","Gramd3"
"Tent5a",6.70036413746127e-13,0.941288602456012,0.301,0.154,6.82767105607303e-09,"0","Tent5a"
"9530026P05Rik",7.17436685294079e-13,1.02826406207773,0.286,0.144,7.31067982314666e-09,"0","9530026P05Rik"
"Tln2",7.28311571322337e-13,0.566755592316609,0.744,0.639,7.42149491177461e-09,"0","Tln2"
"Magt1",7.31542246627579e-13,0.612023499292359,0.557,0.393,7.45441549313503e-09,"0","Magt1"
"Pgap2",7.94415164527728e-13,0.715826827108056,0.443,0.271,8.09509052653755e-09,"0","Pgap2"
"Tram1",8.09303064532699e-13,0.715839622686226,0.469,0.301,8.2467982275882e-09,"0","Tram1"
