"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Olfm22",1.02949881648427e-11,1.39159318895838,0.667,0.249,8.23496103305765e-08,"10","Olfm2"
"Dpf32",1.04630958464559e-11,1.50022945222639,0.608,0.214,8.36943036758009e-08,"10","Dpf3"
"Rtn4rl13",1.05877050020517e-11,1.27816770935895,0.706,0.257,8.46910523114119e-08,"10","Rtn4rl1"
"St3gal1",1.22045590943204e-11,2.26229664307627,0.294,0.061,9.76242681954686e-08,"10","St3gal1"
"Glce1",1.25834831343677e-11,1.86000385183974,0.471,0.139,1.00655281591807e-07,"10","Glce"
"Homer21",1.51011621875178e-11,1.54737291732808,0.667,0.269,1.20794196337955e-07,"10","Homer2"
"Jakmip2",1.71986302924001e-11,1.10423158164053,0.922,0.509,1.37571843708908e-07,"10","Jakmip2"
"Pcca",1.80052558352567e-11,1.19797948422523,0.824,0.371,1.44024041426218e-07,"10","Pcca"
"Pxylp1",1.89353951673457e-11,2.32279955069211,0.294,0.062,1.51464225943598e-07,"10","Pxylp1"
"Galntl62",2.18494782439392e-11,1.44463472971415,0.941,0.678,1.7477397647327e-07,"10","Galntl6"
"Sox51",2.18763491465986e-11,1.30084954025527,0.843,0.559,1.74988916823642e-07,"10","Sox5"
"Marchf41",2.26367950640963e-11,1.93359877427749,0.471,0.149,1.81071723717706e-07,"10","Marchf4"
"Sorcs21",2.39112944592039e-11,1.36747887976833,0.745,0.312,1.91266444379172e-07,"10","Sorcs2"
"Dstyk1",2.66642940552241e-11,1.47238323213145,0.627,0.233,2.13287688147738e-07,"10","Dstyk"
"Invs",2.88822282903696e-11,1.92771113919312,0.373,0.093,2.31028944094666e-07,"10","Invs"
"Amotl12",3.29168264317444e-11,1.56235800570695,0.608,0.226,2.63301694627524e-07,"10","Amotl1"
"Tnks1",3.99999381744611e-11,1.28013739593716,0.824,0.387,3.19959505457514e-07,"10","Tnks"
"Cacna1d1",4.57940538273884e-11,1.03331274542993,0.941,0.579,3.66306636565279e-07,"10","Cacna1d"
"Arid1b3",5.18693265586285e-11,0.98990277636079,0.941,0.625,4.14902743142469e-07,"10","Arid1b"
"Epha63",5.83608426980698e-11,0.868528216970803,0.941,0.655,4.6682838074186e-07,"10","Epha6"
"Inpp4b3",5.83764870975781e-11,1.30776221203099,0.843,0.472,4.66953520293527e-07,"10","Inpp4b"
"Lrrn3",6.45131492969449e-11,1.54882871466744,0.549,0.185,5.16040681226262e-07,"10","Lrrn3"
"Dpysl31",7.81155905490921e-11,1.5110926040948,0.549,0.186,6.24846608802187e-07,"10","Dpysl3"
"Ttc281",9.43689845809782e-11,1.33101404565403,0.706,0.285,7.54857507663245e-07,"10","Ttc28"
"Slc35f34",1.04453330986775e-10,2.025860320492,0.725,0.462,8.35522194563212e-07,"10","Slc35f3"
"Mthfs",1.24633974126448e-10,1.72814664731093,0.431,0.124,9.96947159037457e-07,"10","Mthfs"
"Me2",1.43540015536022e-10,1.87118169397575,0.412,0.118,1.14817658427264e-06,"10","Me2"
"Rmst1",1.4987702132474e-10,1.6502408931422,0.686,0.317,1.19886629357659e-06,"10","Rmst"
"Kif21a",1.69852753710896e-10,0.937506918334845,0.941,0.73,1.35865217693345e-06,"10","Kif21a"
"Tnr1",2.14366328646e-10,0.804603238804851,0.961,0.732,1.71471626283935e-06,"10","Tnr"
"Agbl42",2.25978106594237e-10,0.946412909858831,0.922,0.709,1.8075988746473e-06,"10","Agbl4"
"Tom1l2",2.40661208125089e-10,0.953503878419594,0.882,0.45,1.92504900379259e-06,"10","Tom1l2"
"Tbl1x",3.03208196665885e-10,1.11713758708288,0.784,0.357,2.42536236513041e-06,"10","Tbl1x"
"Cfap299",3.23145465068087e-10,3.25507312013111,0.275,0.062,2.58484057507963e-06,"10","Cfap299"
"Tsc22d11",3.30999648664442e-10,1.00753367268541,0.882,0.515,2.64766618966687e-06,"10","Tsc22d1"
"Osbpl31",3.41793743574088e-10,1.22074268411736,0.725,0.317,2.73400815484913e-06,"10","Osbpl3"
"Nalcn2",3.54121104626165e-10,1.10337773984531,0.843,0.481,2.83261471590469e-06,"10","Nalcn"
"Tafa13",4.58104781107596e-10,0.841440545157575,0.922,0.585,3.66438014407966e-06,"10","Tafa1"
"Fads21",5.32897145414974e-10,1.52694724124165,0.529,0.189,4.26264426617438e-06,"10","Fads2"
"Sugct",5.39739777764252e-10,1.89785311299255,0.294,0.067,4.31737848233625e-06,"10","Sugct"
"Zfp5211",5.99817375859551e-10,1.45349071769196,0.451,0.136,4.79793918950055e-06,"10","Zfp521"
"Tgfb21",8.02350388454753e-10,1.77536910646755,0.431,0.137,6.41800075724957e-06,"10","Tgfb2"
"Cds21",8.98886737125715e-10,1.06413033741972,0.804,0.371,7.19019501026859e-06,"10","Cds2"
"Nkain23",1.0174340466116e-09,0.802343577994803,1,0.935,8.13845493884618e-06,"10","Nkain2"
"Focad2",1.0500033566039e-09,1.12390255793708,0.784,0.399,8.39897684947463e-06,"10","Focad"
"Nedd4l3",1.17213939599022e-09,0.831430824029863,0.961,0.661,9.37594302852574e-06,"10","Nedd4l"
"Cpq",1.33681602027592e-09,1.61852215613644,0.412,0.122,1.06931913461871e-05,"10","Cpq"
"Klhl292",1.41670018463078e-09,1.20909559872299,0.902,0.649,1.13321847768616e-05,"10","Klhl29"
"Acaca",1.50567930707299e-09,0.976667496169376,0.804,0.389,1.20439287772769e-05,"10","Acaca"
"Ahdc1",1.51312988378342e-09,1.13726832090602,0.667,0.261,1.21035259403836e-05,"10","Ahdc1"
"Taok1",1.81895763098846e-09,0.86076202086104,0.922,0.626,1.45498420902767e-05,"10","Taok1"
"Nsa21",1.90209075990576e-09,1.49598114714564,0.51,0.179,1.52148239884861e-05,"10","Nsa2"
"Ece2",2.24060338561722e-09,1.85396820486868,0.333,0.088,1.79225864815521e-05,"10","Ece2"
"Fam163a",2.338807324213e-09,2.24299289093071,0.294,0.074,1.87081197863798e-05,"10","Fam163a"
"Tpk1",2.37420689585199e-09,1.70809438821209,0.353,0.096,1.89912809599201e-05,"10","Tpk1"
"Dok63",2.39490668856282e-09,0.903107836196296,0.922,0.621,1.9156858601814e-05,"10","Dok6"
"Trim66",2.63284587487102e-09,1.64827335783432,0.373,0.105,2.10601341530933e-05,"10","Trim66"
"Ctnnb11",2.76600310570019e-09,1.25827509849184,0.647,0.28,2.21252588424958e-05,"10","Ctnnb1"
"Hsp90ab1",3.08003605563129e-09,0.650022709291909,1,0.9,2.46372084089947e-05,"10","Hsp90ab1"
"Xist1",3.27189696338575e-09,0.698440916190828,0.98,0.788,2.61719038101226e-05,"10","Xist"
"Gnao1",3.36505466304068e-09,0.716688654782012,0.98,0.822,2.69170722496624e-05,"10","Gnao1"
"Zfp5362",3.40119433860444e-09,0.810726353031215,0.882,0.434,2.72061535144969e-05,"10","Zfp536"
"Amy11",4.09448333856366e-09,1.38236124365133,0.51,0.181,3.27517722251707e-05,"10","Amy1"
"Kcnk102",4.53603143948394e-09,1.50186688495769,0.49,0.175,3.6283715484432e-05,"10","Kcnk10"
"Rai1",4.70596472248217e-09,0.911799395992141,0.824,0.389,3.76430118151349e-05,"10","Rai1"
"Pag1",5.89992365116351e-09,1.20255896222148,0.608,0.239,4.71934892856569e-05,"10","Pag1"
"Slc2a132",6.05208134771127e-09,1.32382192831191,0.843,0.535,4.84105987003425e-05,"10","Slc2a13"
"Xpo6",6.95497549960625e-09,1.46642872486788,0.549,0.218,5.56328490213504e-05,"10","Xpo6"
"Ppargc1b1",7.43803660243652e-09,1.38503415463474,0.569,0.227,5.94968547828897e-05,"10","Ppargc1b"
"9630014M24Rik2",7.87729165579878e-09,1.24074289820877,0.608,0.251,6.30104559547344e-05,"10","9630014M24Rik"
"Fam78b1",1.01891503635258e-08,1.44433526490644,0.49,0.178,8.1503013757843e-05,"10","Fam78b"
"Fstl52",1.05724692135989e-08,1.58104745071777,0.549,0.234,8.45691812395779e-05,"10","Fstl5"
"Trp53i11",1.18102050537206e-08,2.06413033741972,0.314,0.088,9.4469830224711e-05,"10","Trp53i11"
"Pard31",1.24152005849662e-08,1.00999690028624,0.804,0.449,9.93091894791445e-05,"10","Pard3"
"Hsp90aa1",1.25976347948452e-08,0.695989999992061,1,0.91,0.000100768480723967,"10","Hsp90aa1"
"A330102I10Rik1",1.31878449907332e-08,1.54301431872319,0.49,0.182,0.000105489572080874,"10","A330102I10Rik"
"Enox13",1.34673559084677e-08,0.795255444482977,0.922,0.661,0.000107725379911833,"10","Enox1"
"Acly",1.47180511431025e-08,1.63099103176556,0.412,0.136,0.000117729691093677,"10","Acly"
"Rnf216",1.53219093433068e-08,1.08369260379823,0.706,0.331,0.000122559952837111,"10","Rnf216"
"Zcchc181",1.57311290901664e-08,1.16741814583174,0.667,0.302,0.000125833301592241,"10","Zcchc18"
"Kcnd31",1.60248443756309e-08,0.977042056765734,0.863,0.523,0.000128182730160672,"10","Kcnd3"
"Asic1",1.68168991854423e-08,1.73144154769457,0.314,0.085,0.000134518376584353,"10","Asic1"
"Dmd2",1.75934238761178e-08,0.730578701483457,0.961,0.806,0.000140729797585066,"10","Dmd"
"Osbpl92",1.86477769755434e-08,1.01087535631017,0.745,0.338,0.000149163568027372,"10","Osbpl9"
"Syne2",2.03215922219387e-08,1.51053200760789,0.431,0.148,0.000162552416183288,"10","Syne2"
"Fhit",2.11028751474842e-08,1.28589234797887,0.647,0.284,0.000168801898304726,"10","Fhit"
"Pnma8b2",2.21565180516383e-08,1.00186805029452,0.824,0.481,0.000177229987895055,"10","Pnma8b"
"5031425E22Rik",2.29600416245704e-08,1.16696128351487,0.588,0.236,0.000183657372954938,"10","5031425E22Rik"
"Elavl41",2.4853315726441e-08,0.979940250716757,0.765,0.371,0.000198801672495802,"10","Elavl4"
"Nrn13",2.53372060822184e-08,1.00857898488878,0.745,0.347,0.000202672311451665,"10","Nrn1"
"Sh3gl21",2.62040159338158e-08,0.828041080188158,0.902,0.603,0.000209605923454592,"10","Sh3gl2"
"Cemip1",3.03442875243394e-08,1.44339160737303,0.49,0.184,0.000242723955907191,"10","Cemip"
"Ikzf2",3.19536057896309e-08,1.67747463951069,0.353,0.107,0.000255596892711257,"10","Ikzf2"
"Pknox21",3.3832988975139e-08,0.906077163902417,0.765,0.35,0.000270630078812137,"10","Pknox2"
"Klf12",3.6566939610322e-08,0.806168509930752,0.882,0.596,0.000292498949942966,"10","Klf12"
"Rapgef41",3.94834342978577e-08,0.844475312876425,0.941,0.707,0.000315827990948564,"10","Rapgef4"
"Sntb1",4.70726768046527e-08,2.12763327972587,0.255,0.064,0.000376534341760417,"10","Sntb1"
"Bphl",4.76129036478691e-08,1.9088521119418,0.275,0.072,0.000380855616279305,"10","Bphl"
"Jup",4.81290780413616e-08,1.80109593158592,0.275,0.071,0.000384984495252851,"10","Jup"
"Prrc2c",4.82645435448995e-08,0.591168511299507,0.98,0.774,0.000386068083815651,"10","Prrc2c"
"Fry3",4.84874316280521e-08,0.788053233536073,0.941,0.723,0.000387850965592789,"10","Fry"
"Pdgfd",5.2745419757787e-08,1.57454588477582,0.373,0.118,0.000421910612642538,"10","Pdgfd"
"Syn31",5.85005662671241e-08,1.04317287819847,0.745,0.405,0.000467946029570726,"10","Syn3"
"Nipal21",6.2204903550375e-08,1.49013895451956,0.431,0.152,0.00049757702349945,"10","Nipal2"
"Synpr3",6.31192584255862e-08,1.96363238600028,0.569,0.31,0.000504890948146264,"10","Synpr"
"Lrriq1",6.47882223644868e-08,2.12097619782443,0.275,0.074,0.00051824099069353,"10","Lrriq1"
"Adam111",6.65882354331105e-08,1.44343362496535,0.451,0.164,0.000532639295229451,"10","Adam11"
"Rhoq",6.84479154529689e-08,1.4601668747685,0.451,0.169,0.000547514875708299,"10","Rhoq"
"Ankrd44",6.84820936621223e-08,1.36840641394504,0.471,0.173,0.000547788267203316,"10","Ankrd44"
"Cacna1c3",7.90548835174933e-08,0.641344229528703,0.961,0.807,0.000632360013256429,"10","Cacna1c"
"Ptk7",8.23869222884092e-08,1.90465212341252,0.255,0.065,0.000659012991384985,"10","Ptk7"
"Cep120",8.48566052508644e-08,1.39552856676998,0.49,0.192,0.000678767985401664,"10","Cep120"
"Ubr5",8.4891712438161e-08,0.759100333043486,0.902,0.552,0.00067904880779285,"10","Ubr5"
"Syt4",8.584165737467e-08,0.933700655923018,0.725,0.336,0.000686647417339986,"10","Syt4"
"Samd4",1.02472878761928e-07,1.0571594873843,0.706,0.354,0.000819680557216663,"10","Samd4"
"Unc13b1",1.04136081870365e-07,1.18519697135898,0.627,0.287,0.000832984518881051,"10","Unc13b"
"Hdac92",1.06466967791763e-07,0.527682664967195,0.941,0.648,0.000851629275366311,"10","Hdac9"
"Phip",1.09192494482523e-07,0.790635863120863,0.863,0.48,0.000873430763365703,"10","Phip"
"Ascc1",1.09616351273103e-07,2.07186598619932,0.255,0.067,0.000876821193833547,"10","Ascc1"
"Sv2c2",1.17731512391724e-07,1.42009325678639,0.431,0.155,0.000941734367621401,"10","Sv2c"
"Zfp975",1.27247395697264e-07,1.66834739522082,0.314,0.092,0.00101785191818242,"10","Zfp975"
"2700054A10Rik",1.34544514325613e-07,1.68096985394287,0.373,0.127,0.00107622157009058,"10","2700054A10Rik"
"Nrxn2",1.44244615490586e-07,0.659038115062669,0.941,0.652,0.0011538126793092,"10","Nrxn2"
"Cbln21",1.60971118996426e-07,1.77289903975527,0.412,0.153,0.00128760798085241,"10","Cbln2"
"Camk2d1",1.63269072475654e-07,0.936751030943488,0.725,0.381,0.00130598931073276,"10","Camk2d"
"Pcp4l11",1.90162031014529e-07,1.59987310928536,0.431,0.166,0.00152110608608522,"10","Pcp4l1"
"Zdhhc142",1.93977897423263e-07,0.947485418567445,0.824,0.507,0.00155162920148868,"10","Zdhhc14"
"Sned1",2.00536942286744e-07,1.68934042814673,0.294,0.085,0.00160409500135166,"10","Sned1"
"Dennd1b",2.09316521605538e-07,1.19488702872907,0.627,0.295,0.0016743228563227,"10","Dennd1b"
"Dync2h1",2.10702678560901e-07,0.760262214077344,0.824,0.405,0.00168541072580865,"10","Dync2h1"
"Nr6a1",2.11696643071577e-07,1.22588140741633,0.588,0.275,0.00169336144792955,"10","Nr6a1"
"Zfp4622",2.16573309528655e-07,0.857925779748156,0.784,0.421,0.00173236990291971,"10","Zfp462"
"Cpe1",2.24731886200593e-07,0.611349960534953,0.98,0.838,0.00179763035771854,"10","Cpe"
"Rcan21",2.41712427185584e-07,0.790076930625769,0.843,0.462,0.00193345770505748,"10","Rcan2"
"Cfap54",2.56048605125475e-07,1.99608494999662,0.353,0.121,0.00204813279239867,"10","Cfap54"
"Eef1a1",2.59359176788619e-07,0.524463922351405,0.98,0.792,0.00207461405513216,"10","Eef1a1"
"Rbfox21",2.6303961976884e-07,0.757844323842122,0.922,0.706,0.00210405391853095,"10","Rbfox2"
"Stk39",2.73300018431839e-07,1.00073814022633,0.765,0.462,0.00218612684743628,"10","Stk39"
"Hsd17b121",2.77474170857279e-07,1.07588830829589,0.51,0.197,0.00221951589268738,"10","Hsd17b12"
"Nkain33",2.95472080875821e-07,1.2449489028574,0.667,0.354,0.00236348117492569,"10","Nkain3"
"Zswim62",3.06793983122602e-07,0.817929568695598,0.765,0.414,0.0024540450709977,"10","Zswim6"
"Itm2c1",3.28662050291666e-07,0.769160291595017,0.804,0.396,0.00262896774028304,"10","Itm2c"
"Arih1",3.4100581585597e-07,0.78897116907871,0.784,0.409,0.00272770552103191,"10","Arih1"
"Pcnx4",3.46772799892402e-07,1.64778189298852,0.373,0.13,0.00277383562633932,"10","Pcnx4"
"Angpt1",3.74290424387169e-07,1.78885233583117,0.255,0.068,0.00299394910467296,"10","Angpt1"
"Tmem184b",3.8841504974167e-07,1.51457317282976,0.353,0.117,0.00310693198288362,"10","Tmem184b"
"Nxn",3.93955610498421e-07,1.42589304365621,0.392,0.141,0.00315125092837687,"10","Nxn"
"Prune2",4.18191964205381e-07,1.22672484213248,0.471,0.184,0.00334511752167885,"10","Prune2"
"Usp291",4.28732023523135e-07,0.799489545671276,0.804,0.488,0.00342942745616156,"10","Usp29"
"Gm973",4.61560693807181e-07,2.010793280074,0.353,0.122,0.00369202398976364,"10","Gm973"
"Nck22",4.73971678359861e-07,1.21613343086477,0.49,0.197,0.00379129945520053,"10","Nck2"
"Macf1",4.79057020937702e-07,0.537101553300261,0.98,0.913,0.00383197711048068,"10","Macf1"
"Ddx5",5.57963656032735e-07,0.673896229141445,0.863,0.652,0.00446315128460585,"10","Ddx5"
"Sntg11",5.59678757092795e-07,0.691301692236589,0.961,0.779,0.00447687037798526,"10","Sntg1"
"Cfap46",5.67952450891552e-07,2.1926450779424,0.275,0.082,0.00454305165468152,"10","Cfap46"
"Uba61",5.78991503080384e-07,1.27694419762022,0.471,0.188,0.00463135303313999,"10","Uba6"
"Gtf2ird12",6.07140819645876e-07,0.998258666003575,0.569,0.242,0.00485651941634736,"10","Gtf2ird1"
"Fam185a",6.08805969517789e-07,1.60602411624899,0.314,0.099,0.00486983895017279,"10","Fam185a"
"Dnah7b",6.50486786774773e-07,1.88521224258883,0.275,0.082,0.00520324380741141,"10","Dnah7b"
"Myo162",6.52643397901571e-07,1.43378648533863,0.549,0.269,0.00522049453981466,"10","Myo16"
"Farp11",6.72148022519539e-07,0.556611019157577,0.941,0.537,0.00537651203213379,"10","Farp1"
"Gas2",6.72382227335802e-07,1.52130950432563,0.333,0.11,0.00537838543645908,"10","Gas2"
"Rps6ka31",6.79547640714457e-07,0.770692209524396,0.765,0.377,0.00543570157807494,"10","Rps6ka3"
"Lrrc4c2",6.84219612803659e-07,0.628343772751551,0.98,0.881,0.00547307268281647,"10","Lrrc4c"
"Slc39a111",8.9662990050661e-07,1.43256742383642,0.392,0.145,0.00717214257415237,"10","Slc39a11"
"Kdm4c",9.29512659068946e-07,1.10049608302223,0.588,0.279,0.0074351717598925,"10","Kdm4c"
"Radil",9.53563270450003e-07,1.78659636189081,0.255,0.072,0.00762755260032958,"10","Radil"
"Klf7",1.00012822641956e-06,0.769596009364604,0.765,0.403,0.00800002568313009,"10","Klf7"
"Son",1.11108217027453e-06,0.508434564208431,1,0.727,0.00888754628002599,"10","Son"
"Ralgps21",1.32612268694486e-06,0.90383403717518,0.647,0.299,0.0106076553728719,"10","Ralgps2"
"Gucy1b12",1.34470653122488e-06,1.10450468532583,0.588,0.277,0.0107563075432678,"10","Gucy1b1"
"Mtus1",1.43710977695968e-06,1.58445673558332,0.392,0.153,0.0114954411059005,"10","Mtus1"
"Plekha6",1.44729561318076e-06,0.933861536329194,0.686,0.364,0.0115769176098329,"10","Plekha6"
"Mia2",1.45298780071869e-06,1.01929468935364,0.569,0.251,0.0116224494179488,"10","Mia2"
"4930500G05Rik",1.46229775026959e-06,1.62701330466995,0.255,0.073,0.0116969197044064,"10","4930500G05Rik"
"Wwox1",1.49460468268546e-06,0.693809023588594,0.902,0.59,0.011955342856801,"10","Wwox"
"Ppia",1.54718730241755e-06,0.984403144948982,0.588,0.272,0.012375951232038,"10","Ppia"
"Gm33989",1.94472913392312e-06,1.28106832866406,0.373,0.134,0.0155558883422511,"10","Gm33989"
"Vps13b",1.97040098868908e-06,0.721913152344625,0.824,0.592,0.0157612375085239,"10","Vps13b"
"Zkscan16",2.14403562520087e-06,1.22741049610307,0.412,0.158,0.0171501409659817,"10","Zkscan16"
"Maoa",2.21909191290473e-06,1.68621229370157,0.275,0.085,0.0177505162113249,"10","Maoa"
"Soga3",2.28171211463295e-06,0.621143770261677,0.882,0.507,0.018251415204949,"10","Soga3"
"Tbc1d4",2.34205407333898e-06,1.44592454466275,0.373,0.138,0.0187340905326385,"10","Tbc1d4"
"Rbms1",2.4629037721385e-06,0.934032928671645,0.608,0.295,0.0197007672733359,"10","Rbms1"
"Atp2c11",2.46404053784055e-06,0.758469279573667,0.765,0.428,0.0197098602621866,"10","Atp2c1"
"Slc35f41",2.50081498424302e-06,1.09060254878091,0.647,0.37,0.0200040190589599,"10","Slc35f4"
"Tmem178b2",2.66073591518397e-06,0.653397208064599,0.98,0.785,0.0212832265855565,"10","Tmem178b"
"Fbxo42",3.00844546617077e-06,1.18041737525995,0.451,0.183,0.0240645552839,"10","Fbxo42"
"Ubb",3.14328069838553e-06,0.681660700597302,0.843,0.488,0.0251431023063859,"10","Ubb"
"Lhfp1",3.20662592125414e-06,1.0585731915082,0.608,0.302,0.0256498007441119,"10","Lhfp"
"Apoe1",3.24107437717029e-06,0.779329561712668,0.843,0.615,0.0259253539429851,"10","Apoe"
"Rbm5",3.27417775369069e-06,0.783367524242114,0.725,0.386,0.0261901478517719,"10","Rbm5"
"Ccdc301",3.75692793678464e-06,1.3536369546147,0.451,0.202,0.0300516665663403,"10","Ccdc30"
"Eml61",3.82888558099585e-06,0.59728340524861,0.922,0.58,0.0306272557623858,"10","Eml6"
"Ddx39b",3.93822333163164e-06,1.35728473162985,0.373,0.141,0.0315018484297215,"10","Ddx39b"
"Lman2l2",4.18945856376176e-06,1.27563444261343,0.353,0.128,0.0335114790515303,"10","Lman2l"
"Trip41",4.48676368505691e-06,1.13261918325447,0.431,0.173,0.0358896227167702,"10","Trip4"
"Ptchd1",4.70451281841136e-06,1.34602377050483,0.353,0.13,0.0376313980344724,"10","Ptchd1"
"Axin1",4.73825667147574e-06,1.18116975860994,0.392,0.149,0.0379013151151345,"10","Axin1"
"Smyd3",5.19053155252789e-06,0.629698040744734,0.882,0.557,0.0415190618886706,"10","Smyd3"
"Coro2b",5.19883871263903e-06,0.86210773190652,0.647,0.325,0.0415855108623996,"10","Coro2b"
"Rgmb",5.25305014076955e-06,1.56240169792037,0.314,0.11,0.0420191480760156,"10","Rgmb"
"Hlcs",5.39733686452852e-06,1.17660506667813,0.373,0.139,0.0431732975793636,"10","Hlcs"
"Ryr24",5.66165159760202e-06,0.547349796807673,1,0.818,0.0452875511292185,"10","Ryr2"
"Atg10",6.02155540664723e-06,1.16600995143893,0.392,0.151,0.0481664216977712,"10","Atg10"
"Usp9x1",6.24380474591862e-06,0.536733124232374,0.941,0.653,0.049944194162603,"10","Usp9x"
"Pign",6.27857103008273e-06,1.31605949679822,0.353,0.131,0.0502222896696317,"10","Pign"
"Slc25a27",6.39950611148913e-06,1.08189461689556,0.451,0.189,0.0511896493858016,"10","Slc25a27"
"Sik3",6.49297816960631e-06,0.50559366586293,0.922,0.632,0.0519373323786809,"10","Sik3"
"Ttc81",7.00558641065249e-06,1.00336423403338,0.49,0.212,0.0560376856988093,"10","Ttc8"
"Crkl",7.22302441600986e-06,1.34034013200124,0.353,0.133,0.0577769723036629,"10","Crkl"
"Vcp",7.53984037370658e-06,0.619461873970123,0.843,0.501,0.0603111831492789,"10","Vcp"
"Prep",7.98466722696708e-06,1.46178575847032,0.275,0.089,0.0638693531485097,"10","Prep"
"Greb1l1",8.19640830677243e-06,1.51457317282976,0.353,0.139,0.0655630700458727,"10","Greb1l"
"Pibf1",8.23158325785466e-06,0.953706347726065,0.549,0.258,0.0658444344795794,"10","Pibf1"
"Mrps6",8.87373431538846e-06,1.53772001905367,0.275,0.091,0.0709810007887923,"10","Mrps6"
"Impact1",9.04184659268381e-06,0.634189121706524,0.784,0.425,0.0723257308948778,"10","Impact"
"Chst21",9.22999699787135e-06,1.08997651490652,0.471,0.21,0.0738307459859729,"10","Chst2"
"Sec24b1",9.53086845980573e-06,0.806426712755971,0.627,0.304,0.076237416809986,"10","Sec24b"
"Hsp90b1",1.00166329701927e-05,0.506644451894318,0.961,0.656,0.0801230471285712,"10","Hsp90b1"
"Nsfl1c",1.0053196954938e-05,1.40462088333351,0.294,0.101,0.0804155224425489,"10","Nsfl1c"
"Dmxl1",1.00730018437045e-05,0.614404753476549,0.784,0.416,0.080573941747792,"10","Dmxl1"
"Gmps1",1.02965592212374e-05,0.823122237915921,0.588,0.281,0.0823621772106778,"10","Gmps"
"Sv2b4",1.04903807509458e-05,0.604029037184315,0.882,0.531,0.0839125556268157,"10","Sv2b"
"Ccdc6",1.14844111040776e-05,1.25192601570072,0.412,0.175,0.0918638044215168,"10","Ccdc6"
"Tmtc2",1.17330862901491e-05,0.781686447767,0.706,0.407,0.0938529572349024,"10","Tmtc2"
"Axin21",1.23682143998248e-05,1.44577517415571,0.333,0.126,0.0989333469841989,"10","Axin2"
"Slc38a11",1.2786129628729e-05,0.715235194932084,0.725,0.387,0.102276250900203,"10","Slc38a1"
"Tia12",1.30987825365493e-05,0.821441754277003,0.569,0.264,0.104777161509858,"10","Tia1"
"Spock21",1.32363901082416e-05,0.692718681077039,0.863,0.581,0.105877884475825,"10","Spock2"
"Psma2",1.32809878842815e-05,1.32155477491093,0.353,0.137,0.106234622086368,"10","Psma2"
"Bptf",1.33222554334082e-05,0.572277241090041,0.882,0.56,0.106564721211832,"10","Bptf"
"Lncpint3",1.48170777578802e-05,0.641973277158596,0.902,0.659,0.118521804985284,"10","Lncpint"
"Magi32",1.53400823518359e-05,0.675833432916638,0.725,0.401,0.122705318732336,"10","Magi3"
"Trp53bp1",1.59945289282507e-05,0.745954377393461,0.647,0.329,0.127940236897077,"10","Trp53bp1"
"Snx291",1.64881857228858e-05,0.559283878290975,0.745,0.378,0.131888997597364,"10","Snx29"
"Rrp1b",1.67894147461816e-05,1.54475617832614,0.255,0.083,0.134298528554706,"10","Rrp1b"
"Hnrnpa3",1.84639369888201e-05,0.624960568653075,0.804,0.47,0.147693031973572,"10","Hnrnpa3"
"Cux11",1.85593760430126e-05,0.543014318723186,0.824,0.48,0.148456448968058,"10","Cux1"
"Dennd1a",1.87804845060496e-05,0.599049332940555,0.882,0.629,0.15022509556389,"10","Dennd1a"
"Mdga12",1.91857267777223e-05,1.51036245830215,0.275,0.095,0.153466628495001,"10","Mdga1"
"Ncam22",1.98707911308386e-05,0.633930560794099,0.863,0.76,0.158946458255578,"10","Ncam2"
"Acyp2",2.02599350702509e-05,0.66800974103319,0.647,0.32,0.162059220626937,"10","Acyp2"
"Cuedc11",2.04926291354121e-05,0.924711872695763,0.471,0.207,0.163920540454161,"10","Cuedc1"
"2610005L07Rik",2.09573425801479e-05,0.876212556244192,0.549,0.264,0.167637783298603,"10","2610005L07Rik"
"Sox4",2.24209472480014e-05,1.24596866040553,0.333,0.127,0.179345157036763,"10","Sox4"
"Nrcam2",2.24879634498143e-05,0.538269265273115,0.961,0.79,0.179881219635065,"10","Nrcam"
"Gm17276",2.26152811449826e-05,1.36167427368012,0.275,0.094,0.180899633878716,"10","Gm17276"
"Cplx11",2.32385941120148e-05,0.714597781137752,0.667,0.353,0.185885514302006,"10","Cplx1"
"Galnt143",2.36432168178912e-05,1.10711626238536,0.529,0.283,0.189122091326312,"10","Galnt14"
"Tnrc6a1",2.42427081443197e-05,0.607085311619296,0.784,0.448,0.193917422446414,"10","Tnrc6a"
"Gm11944",2.49890551613428e-05,1.43609911480667,0.255,0.085,0.199887452235581,"10","Gm11944"
"D3Ertd751e",2.65158326127016e-05,1.21115663528816,0.333,0.127,0.212100145069,"10","D3Ertd751e"
"Cox161",2.66748503342201e-05,0.668992395578577,0.784,0.503,0.213372127823427,"10","Cox16"
"Nap1l1",2.83837218650591e-05,0.547979321036261,0.804,0.44,0.227041391198608,"10","Nap1l1"
"Nsg22",2.87119247966596e-05,0.717111261569523,0.706,0.405,0.22966668644848,"10","Nsg2"
"Prkar2b2",2.89142531296541e-05,0.86693847020841,0.49,0.22,0.231285110784103,"10","Prkar2b"
"Chd6",2.99329439866737e-05,0.539053362053146,0.902,0.566,0.239433618949403,"10","Chd6"
"Lhfpl4",3.03063809313439e-05,1.01204182627126,0.51,0.248,0.24242074106982,"10","Lhfpl4"
"Fbxo28",3.17356541039158e-05,1.12146351248567,0.373,0.152,0.253853497177222,"10","Fbxo28"
